date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,total_points_home,previous_points_home,rank_home,rank_change_home,total_points_away,previous_points_away,rank_away,rank_change_away
2021-09-04,Netherlands,Montenegro,4.0,0.0,FIFA World Cup qualification,Eindhoven,Netherlands,False,1637.48,1598.04,12.0,-4.0,1363.03,1368.49,67.0,3.0
2021-09-04,Slovakia,Croatia,0.0,1.0,FIFA World Cup qualification,Bratislava,Slovakia,False,1467.4,1475.24,38.0,2.0,1594.36,1605.75,18.0,4.0
2021-09-05,Spain,Georgia,4.0,0.0,FIFA World Cup qualification,Badajoz,Spain,False,1680.44,1648.13,7.0,1.0,1264.06,1259.51,91.0,0.0
2021-09-05,Switzerland,Italy,0.0,0.0,FIFA World Cup qualification,Basel,Switzerland,False,1621.37,1606.21,14.0,1.0,1744.67,1642.06,5.0,-2.0
2021-09-05,Belarus,Wales,2.0,3.0,FIFA World Cup qualification,Kazan,Russia,True,1270.75,1276.79,89.0,0.0,1567.29,1570.36,19.0,2.0
2021-09-05,Belgium,Czech Republic,3.0,0.0,FIFA World Cup qualification,Brussels,Belgium,False,1822.34,1783.38,1.0,0.0,1492.65,1458.81,31.0,-9.0
2021-09-05,England,Andorra,4.0,0.0,FIFA World Cup qualification,London,England,False,1752.83,1686.78,4.0,0.0,1031.64,1034.9,156.0,-2.0
2021-09-05,San Marino,Poland,1.0,7.0,FIFA World Cup qualification,Serravalle,San Marino,False,802.43,804.71,209.0,-1.0,1516.27,1549.87,27.0,6.0
2021-09-05,Germany,Armenia,6.0,0.0,FIFA World Cup qualification,Stuttgart,Germany,False,1613.29,1609.12,16.0,4.0,1273.67,1273.28,88.0,-2.0
2021-09-05,Ecuador,Chile,0.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,1405.26,1413.01,55.0,2.0,1557.81,1569.52,20.0,1.0
2021-09-05,Uruguay,Bolivia,4.0,2.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1634.63,1639.08,13.0,4.0,1285.94,1300.11,82.0,1.0
2021-09-05,Costa Rica,Mexico,0.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,1449.79,1423.4,44.0,-6.0,1658.29,1629.56,9.0,-2.0
2021-09-05,United States,Canada,1.0,1.0,FIFA World Cup qualification,Nashville,United States,False,1647.75,1555.42,10.0,-10.0,1399.35,1340.56,59.0,-11.0
2021-09-06,South Africa,Ghana,1.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,False,1337.77,1325.64,73.0,-2.0,1420.61,1425.26,52.0,3.0
2021-09-07,Luxembourg,Qatar,1.0,1.0,Friendly,Luxembourg,Luxembourg,False,1238.59,1244.86,96.0,0.0,1455.23,1397.92,42.0,-16.0
2021-09-07,Zambia,Tunisia,0.0,2.0,FIFA World Cup qualification,Ndola,Zambia,False,1276.14,1280.15,87.0,0.0,1515.3,1512.88,28.0,2.0
2021-09-07,Congo,Senegal,1.0,3.0,FIFA World Cup qualification,Brazzaville,Congo,False,1255.88,1255.88,93.0,-1.0,1545.38,1542.45,21.0,-1.0
2021-09-07,South Korea,Lebanon,1.0,0.0,FIFA World Cup qualification,Suwon,South Korea,False,1474.96,1460.25,36.0,-3.0,1237.98,1256.08,98.0,5.0
2021-09-07,Iraq,Iran,0.0,3.0,FIFA World Cup qualification,Doha,Qatar,True,1354.51,1352.82,70.0,2.0,1522.04,1499.52,26.0,-5.0
2021-09-07,China PR,Japan,0.0,1.0,FIFA World Cup qualification,Doha,Qatar,True,1352.68,1322.96,71.0,-6.0,1529.45,1509.34,24.0,-4.0
2021-09-07,Vietnam,Australia,0.0,1.0,FIFA World Cup qualification,Hanoi,Vietnam,False,1260.85,1258.06,92.0,0.0,1477.21,1457.49,35.0,-6.0
2021-09-07,Oman,Saudi Arabia,0.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,1305.01,1301.51,79.0,-1.0,1386.03,1364.39,61.0,-4.0
2021-09-07,Republic of Ireland,Serbia,1.0,1.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1429.44,1427.22,47.0,0.0,1507.19,1512.9,29.0,4.0
2021-09-07,Azerbaijan,Portugal,0.0,3.0,FIFA World Cup qualification,Baku,Azerbaijan,False,1166.44,1168.53,112.0,2.0,1661.51,1666.12,8.0,3.0
2021-09-07,France,Finland,2.0,0.0,FIFA World Cup qualification,Lyon,France,False,1761.77,1757.3,3.0,1.0,1403.92,1410.82,56.0,2.0
2021-09-07,Denmark,Israel,5.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,1642.28,1631.55,11.0,1.0,1288.22,1283.36,81.0,-4.0
2021-09-07,Netherlands,Turkey,6.0,1.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,1637.48,1598.04,12.0,-4.0,1463.91,1505.05,39.0,10.0
2021-09-07,Croatia,Slovenia,3.0,0.0,FIFA World Cup qualification,Split,Croatia,False,1594.36,1605.75,18.0,4.0,1371.25,1369.88,66.0,3.0
2021-09-08,Kosovo,Spain,0.0,2.0,FIFA World Cup qualification,Pristina,Kosovo,False,1159.02,1151.73,115.0,-5.0,1680.44,1648.13,7.0,1.0
2021-09-08,Northern Ireland,Switzerland,0.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,1422.29,1425.74,51.0,3.0,1621.37,1606.21,14.0,1.0
2021-09-08,Wales,Estonia,0.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False,1567.29,1570.36,19.0,2.0,1170.89,1161.58,110.0,-6.0
2021-09-08,Belarus,Belgium,0.0,1.0,FIFA World Cup qualification,Kazan,Russia,True,1270.75,1276.79,89.0,0.0,1822.34,1783.38,1.0,0.0
2021-09-08,Poland,England,1.0,1.0,FIFA World Cup qualification,Warsaw,Poland,False,1516.27,1549.87,27.0,6.0,1752.83,1686.78,4.0,0.0
2021-09-08,Iceland,Germany,0.0,4.0,FIFA World Cup qualification,Reykjavík,Iceland,False,1418.48,1415.99,53.0,1.0,1613.29,1609.12,16.0,4.0
2021-09-08,Costa Rica,Jamaica,1.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,1449.79,1423.4,44.0,-6.0,1423.06,1432.65,50.0,5.0
2021-09-08,Panama,Mexico,1.0,1.0,FIFA World Cup qualification,Panama City,Panama,False,1334.85,1321.97,74.0,-4.0,1658.29,1629.56,9.0,-2.0
2021-09-08,Canada,El Salvador,3.0,0.0,FIFA World Cup qualification,Toronto,Canada,False,1399.35,1340.56,59.0,-11.0,1375.43,1341.24,64.0,-5.0
2021-09-08,Honduras,United States,1.0,4.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,1377.79,1361.21,63.0,-4.0,1647.75,1555.42,10.0,-10.0
2021-09-09,Uruguay,Ecuador,1.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1634.63,1639.08,13.0,4.0,1405.26,1413.01,55.0,2.0
2021-09-09,Argentina,Bolivia,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,1714.43,1641.95,6.0,-2.0,1285.94,1300.11,82.0,1.0
2021-09-09,Brazil,Peru,2.0,0.0,FIFA World Cup qualification,Recife,Brazil,False,1797.67,1742.65,2.0,-1.0,1543.16,1511.88,22.0,-5.0
2021-10-06,Morocco,Guinea-Bissau,5.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,1493.23,1487.89,33.0,1.0,1186.61,1171.19,105.0,-4.0
2021-10-06,Italy,Spain,1.0,2.0,UEFA Nations League,Milan,Italy,False,1735.73,1744.67,5.0,0.0,1673.68,1680.44,8.0,1.0
2021-10-07,South Korea,Syria,2.0,1.0,FIFA World Cup qualification,Ansan,South Korea,False,1479.41,1474.96,36.0,0.0,1296.75,1302.75,81.0,1.0
2021-10-07,United Arab Emirates,Iran,0.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,1357.84,1362.3,69.0,1.0,1538.08,1522.04,22.0,-4.0
2021-10-07,Saudi Arabia,Japan,1.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,1406.34,1386.03,56.0,-5.0,1520.46,1529.45,26.0,2.0
2021-10-07,Australia,Oman,3.0,1.0,FIFA World Cup qualification,Doha,Qatar,True,1493.99,1477.21,32.0,-3.0,1311.82,1305.01,78.0,-1.0
2021-10-07,Honduras,Costa Rica,0.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,1371.61,1377.79,63.0,0.0,1438.29,1449.79,44.0,0.0
2021-10-07,United States,Jamaica,2.0,0.0,FIFA World Cup qualification,Austin,United States,False,1643.1,1647.75,13.0,3.0,1402.39,1423.06,59.0,9.0
2021-10-07,Mexico,Canada,1.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,1666.19,1658.29,9.0,0.0,1416.23,1399.35,51.0,-8.0
2021-10-07,Tunisia,Mauritania,3.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,1526.87,1515.3,25.0,-3.0,1200.6,1227.14,104.0,4.0
2021-10-07,Ecuador,Bolivia,3.0,0.0,FIFA World Cup qualification,Guayaquil,Ecuador,False,1415.09,1405.26,52.0,-3.0,1283.65,1285.94,83.0,1.0
2021-10-07,Venezuela,Brazil,1.0,3.0,FIFA World Cup qualification,Caracas,Venezuela,False,1434.14,1463.3,49.0,9.0,1811.73,1797.67,2.0,0.0
2021-10-07,Paraguay,Argentina,0.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,1484.31,1483.49,35.0,2.0,1725.31,1714.43,6.0,0.0
2021-10-07,Uruguay,Colombia,0.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1645.42,1634.63,12.0,-1.0,1618.4,1617.67,16.0,1.0
2021-10-07,Belgium,France,2.0,3.0,UEFA Nations League,Turin,Italy,True,1832.33,1822.34,1.0,0.0,1754.31,1761.77,4.0,1.0
2021-10-08,Czech Republic,Wales,2.0,2.0,FIFA World Cup qualification,Prague,Czech Republic,False,1494.78,1492.65,31.0,0.0,1563.59,1567.29,19.0,0.0
2021-10-08,Latvia,Netherlands,0.0,1.0,FIFA World Cup qualification,Riga,Latvia,False,1092.45,1083.57,135.0,-1.0,1648.2,1637.48,11.0,-1.0
2021-10-08,Cyprus,Croatia,0.0,3.0,FIFA World Cup qualification,Larnaca,Cyprus,False,1202.65,1235.3,103.0,4.0,1608.25,1594.36,17.0,-1.0
2021-10-08,Germany,Romania,2.0,1.0,FIFA World Cup qualification,Hamburg,Germany,False,1627.8,1613.29,14.0,-2.0,1451.8,1439.7,42.0,-3.0
2021-10-08,Cameroon,Mozambique,3.0,1.0,FIFA World Cup qualification,Douala,Cameroon,False,1404.46,1410.65,58.0,4.0,1158.59,1166.38,116.0,3.0
2021-10-09,Luxembourg,Serbia,0.0,1.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,1244.55,1238.59,94.0,-2.0,1515.97,1507.19,28.0,-1.0
2021-10-09,Switzerland,Northern Ireland,2.0,0.0,FIFA World Cup qualification,Geneva,Switzerland,False,1622.73,1621.37,15.0,1.0,1435.06,1422.29,47.0,-4.0
2021-10-09,Moldova,Denmark,0.0,4.0,FIFA World Cup qualification,Chișinău,Moldova,False,940.3,954.15,180.0,5.0,1658.49,1642.28,10.0,-1.0
2021-10-09,Andorra,England,0.0,5.0,FIFA World Cup qualification,Andorra la Vella,Andorra,False,1033.27,1031.64,156.0,0.0,1755.44,1752.83,3.0,-1.0
2021-10-09,Poland,San Marino,5.0,0.0,FIFA World Cup qualification,Warsaw,Poland,False,1531.82,1516.27,24.0,-3.0,791.17,802.43,210.0,1.0
2021-10-09,Ghana,Zimbabwe,3.0,1.0,FIFA World Cup qualification,Cape Coast,Ghana,False,1411.3,1420.61,53.0,1.0,1160.91,1171.88,113.0,5.0
2021-10-09,Senegal,Namibia,4.0,1.0,FIFA World Cup qualification,Thiès,Senegal,False,1555.37,1545.38,20.0,-1.0,1185.12,1172.37,106.0,-1.0
2021-10-09,Portugal,Qatar,3.0,0.0,Friendly,Faro-Loulé,Portugal,False,1674.9,1661.51,7.0,-1.0,1445.83,1455.23,43.0,1.0
2021-10-09,Morocco,Guinea-Bissau,3.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,1493.23,1487.89,33.0,1.0,1186.61,1171.19,105.0,-4.0
2021-10-10,Costa Rica,El Salvador,2.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,1438.29,1449.79,44.0,0.0,1369.73,1375.43,65.0,1.0
2021-10-10,Jamaica,Canada,0.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False,1402.39,1423.06,59.0,9.0,1416.23,1399.35,51.0,-8.0
2021-10-10,Panama,United States,1.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,1358.77,1334.85,68.0,-6.0,1643.1,1647.75,13.0,3.0
2021-10-10,Mexico,Honduras,3.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1666.19,1658.29,9.0,0.0,1371.61,1377.79,63.0,0.0
2021-10-10,Mauritania,Tunisia,0.0,0.0,FIFA World Cup qualification,Nouakchott,Mauritania,False,1200.6,1227.14,104.0,4.0,1526.87,1515.3,25.0,-3.0
2021-10-10,Colombia,Brazil,0.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,False,1618.4,1617.67,16.0,1.0,1811.73,1797.67,2.0,0.0
2021-10-10,Venezuela,Ecuador,2.0,1.0,FIFA World Cup qualification,Caracas,Venezuela,False,1434.14,1463.3,49.0,9.0,1415.09,1405.26,52.0,-3.0
2021-10-10,Argentina,Uruguay,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,1725.31,1714.43,6.0,0.0,1645.42,1634.63,12.0,-1.0
2021-10-10,Italy,Belgium,2.0,1.0,UEFA Nations League,Turin,Italy,False,1735.73,1744.67,5.0,0.0,1832.33,1822.34,1.0,0.0
2021-10-10,Spain,France,1.0,2.0,UEFA Nations League,Milan,Italy,True,1673.68,1680.44,8.0,1.0,1754.31,1761.77,4.0,1.0
2021-10-11,Estonia,Wales,0.0,1.0,FIFA World Cup qualification,Tallinn,Estonia,False,1174.44,1170.89,111.0,1.0,1563.59,1567.29,19.0,0.0
2021-10-11,Netherlands,Gibraltar,6.0,0.0,FIFA World Cup qualification,Rotterdam,Netherlands,False,1648.2,1637.48,11.0,-1.0,867.7,880.27,197.0,3.0
2021-10-11,Croatia,Slovakia,2.0,2.0,FIFA World Cup qualification,Osijek,Croatia,False,1608.25,1594.36,17.0,-1.0,1462.59,1467.4,38.0,0.0
2021-10-11,North Macedonia,Germany,0.0,4.0,FIFA World Cup qualification,Skopje,North Macedonia,False,1345.47,1342.92,74.0,2.0,1627.8,1613.29,14.0,-2.0
2021-10-11,Mozambique,Cameroon,0.0,1.0,FIFA World Cup qualification,Tangier,Morocco,True,1158.59,1166.38,116.0,3.0,1404.46,1410.65,58.0,4.0
2021-10-12,Iran,South Korea,1.0,1.0,FIFA World Cup qualification,Tehran,Iran,False,1538.08,1522.04,22.0,-4.0,1479.41,1474.96,36.0,0.0
2021-10-12,Japan,Australia,2.0,1.0,FIFA World Cup qualification,Saitama,Japan,False,1520.46,1529.45,26.0,2.0,1493.99,1477.21,32.0,-3.0
2021-10-12,Saudi Arabia,China PR,3.0,2.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,1406.34,1386.03,56.0,-5.0,1334.52,1352.68,75.0,4.0
2021-10-12,Portugal,Luxembourg,5.0,0.0,FIFA World Cup qualification,Faro-Loulé,Portugal,False,1674.9,1661.51,7.0,-1.0,1244.55,1238.59,94.0,-2.0
2021-10-12,Serbia,Azerbaijan,3.0,1.0,FIFA World Cup qualification,Belgrade,Serbia,False,1515.97,1507.19,28.0,-1.0,1158.46,1166.44,117.0,5.0
2021-10-12,Lithuania,Switzerland,0.0,4.0,FIFA World Cup qualification,Vilnius,Lithuania,False,1082.2,1096.56,137.0,3.0,1622.73,1621.37,15.0,1.0
2021-10-12,Denmark,Austria,1.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,1658.49,1642.28,10.0,-1.0,1504.82,1535.12,29.0,6.0
2021-10-12,England,Hungary,1.0,1.0,FIFA World Cup qualification,London,England,False,1755.44,1752.83,3.0,-1.0,1456.93,1474.36,40.0,3.0
2021-10-12,Albania,Poland,0.0,1.0,FIFA World Cup qualification,Tirana,Albania,False,1368.73,1359.83,66.0,-3.0,1531.82,1516.27,24.0,-3.0
2021-10-12,Zimbabwe,Ghana,0.0,1.0,FIFA World Cup qualification,Harare,Zimbabwe,False,1160.91,1171.88,113.0,5.0,1411.3,1420.61,53.0,1.0
2021-10-12,Namibia,Senegal,1.0,3.0,FIFA World Cup qualification,Johannesburg,South Africa,True,1185.12,1172.37,106.0,-1.0,1555.37,1545.38,20.0,-1.0
2021-10-12,Republic of Ireland,Qatar,4.0,0.0,Friendly,Dublin,Republic of Ireland,False,1418.7,1429.44,50.0,3.0,1445.83,1455.23,43.0,1.0
2021-10-12,Morocco,Guinea,4.0,1.0,FIFA World Cup qualification,Agadir,Morocco,False,1493.23,1487.89,33.0,1.0,1326.09,1329.79,76.0,0.0
2021-10-13,United States,Costa Rica,2.0,1.0,FIFA World Cup qualification,Columbus,United States,False,1643.1,1647.75,13.0,3.0,1438.29,1449.79,44.0,0.0
2021-10-13,Canada,Panama,4.0,1.0,FIFA World Cup qualification,Toronto,Canada,False,1416.23,1399.35,51.0,-8.0,1358.77,1334.85,68.0,-6.0
2021-10-13,El Salvador,Mexico,0.0,2.0,FIFA World Cup qualification,San Salvador,El Salvador,False,1369.73,1375.43,65.0,1.0,1666.19,1658.29,9.0,0.0
2021-10-14,Colombia,Ecuador,0.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,False,1618.4,1617.67,16.0,1.0,1415.09,1405.26,52.0,-3.0
2021-10-14,Argentina,Peru,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,1725.31,1714.43,6.0,0.0,1548.78,1543.16,21.0,-1.0
2021-10-14,Brazil,Uruguay,4.0,1.0,FIFA World Cup qualification,Manaus,Brazil,False,1811.73,1797.67,2.0,0.0,1645.42,1634.63,12.0,-1.0
2021-10-27,Mexico,Ecuador,2.0,3.0,Friendly,Charlotte,United States,True,1672.92,1666.19,9.0,0.0,1416.93,1415.09,55.0,3.0
2021-11-11,Serbia,Qatar,4.0,0.0,Friendly,Belgrade,Serbia,False,1527.34,1515.97,25.0,-3.0,1437.73,1445.83,46.0,3.0
2021-11-11,Ethiopia,Ghana,1.0,1.0,FIFA World Cup qualification,Johannesburg,South Africa,True,1079.37,1092.74,137.0,3.0,1424.87,1411.3,52.0,-1.0
2021-11-11,Togo,Senegal,1.0,1.0,FIFA World Cup qualification,Lomé,Togo,False,1110.59,1090.95,134.0,-2.0,1564.95,1555.37,20.0,0.0
2021-11-11,Lebanon,Iran,1.0,2.0,FIFA World Cup qualification,Sidon,Lebanon,False,1250.08,1233.61,92.0,-5.0,1545.02,1538.08,22.0,0.0
2021-11-11,South Korea,United Arab Emirates,1.0,0.0,FIFA World Cup qualification,Goyang,South Korea,False,1489.1,1479.41,35.0,-1.0,1349.42,1357.84,71.0,2.0
2021-11-11,Vietnam,Japan,0.0,1.0,FIFA World Cup qualification,Hanoi,Vietnam,False,1222.9,1244.09,98.0,3.0,1517.69,1520.46,28.0,2.0
2021-11-11,Australia,Saudi Arabia,0.0,0.0,FIFA World Cup qualification,Sydney,Australia,False,1489.86,1493.99,34.0,2.0,1432.21,1406.34,49.0,-7.0
2021-11-11,Republic of Ireland,Portugal,0.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1430.59,1418.7,51.0,1.0,1681.73,1674.9,8.0,1.0
2021-11-11,Greece,Spain,0.0,1.0,FIFA World Cup qualification,Athens,Greece,False,1434.83,1435.43,47.0,1.0,1687.66,1673.68,7.0,-1.0
2021-11-11,Malta,Croatia,1.0,7.0,FIFA World Cup qualification,Ta' Qali,Malta,False,964.21,963.16,173.0,2.0,1608.84,1608.25,18.0,1.0
2021-11-11,Germany,Liechtenstein,9.0,0.0,FIFA World Cup qualification,Wolfsburg,Germany,False,1642.47,1627.8,12.0,-2.0,903.63,910.94,190.0,2.0
2021-11-11,Ecuador,Venezuela,1.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,1416.93,1415.09,55.0,3.0,1431.51,1434.14,50.0,1.0
2021-11-11,Brazil,Colombia,1.0,0.0,FIFA World Cup qualification,São Paulo,Brazil,False,1820.36,1811.73,2.0,0.0,1618.76,1618.4,16.0,0.0
2021-11-12,Morocco,Sudan,3.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,1513.0,1493.23,29.0,-4.0,1139.67,1130.91,123.0,-4.0
2021-11-12,Canada,Costa Rica,1.0,0.0,FIFA World Cup qualification,Edmonton,Canada,False,1432.34,1416.23,48.0,-3.0,1439.61,1438.29,45.0,1.0
2021-11-12,United States,Mexico,2.0,0.0,FIFA World Cup qualification,Cincinnati,United States,False,1639.42,1643.1,13.0,0.0,1672.92,1666.19,9.0,0.0
2021-11-12,Italy,Switzerland,1.0,1.0,FIFA World Cup qualification,Rome,Italy,False,1750.52,1735.73,4.0,-1.0,1633.8,1622.73,14.0,-1.0
2021-11-12,Denmark,Faroe Islands,3.0,1.0,FIFA World Cup qualification,Copenhagen,Denmark,False,1668.98,1658.49,10.0,0.0,1148.94,1160.39,116.0,2.0
2021-11-12,England,Albania,5.0,0.0,FIFA World Cup qualification,London,England,False,1750.16,1755.44,5.0,2.0,1374.33,1368.73,63.0,-3.0
2021-11-12,Andorra,Poland,1.0,4.0,FIFA World Cup qualification,Andorra la Vella,Andorra,False,1038.88,1033.27,153.0,-3.0,1542.2,1531.82,23.0,-1.0
2021-11-12,Uruguay,Argentina,0.0,1.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1625.67,1645.42,15.0,3.0,1738.79,1725.31,6.0,0.0
2021-11-13,Equatorial Guinea,Tunisia,1.0,0.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,1135.52,1116.12,126.0,-5.0,1525.3,1526.87,27.0,2.0
2021-11-13,Malawi,Cameroon,0.0,4.0,FIFA World Cup qualification,Johannesburg,South Africa,True,1146.25,1159.81,120.0,5.0,1418.21,1404.46,54.0,-4.0
2021-11-13,France,Kazakhstan,8.0,0.0,FIFA World Cup qualification,Paris,France,False,1779.24,1754.31,3.0,-1.0,1137.46,1151.18,125.0,5.0
2021-11-13,Wales,Belarus,5.0,1.0,FIFA World Cup qualification,Cardiff,Wales,False,1566.77,1563.59,19.0,0.0,1233.59,1254.81,95.0,5.0
2021-11-13,Belgium,Estonia,3.0,1.0,FIFA World Cup qualification,Brussels,Belgium,False,1832.33,1832.33,1.0,0.0,1184.03,1174.44,105.0,-6.0
2021-11-13,Montenegro,Netherlands,2.0,2.0,FIFA World Cup qualification,Podgorica,Montenegro,False,1346.19,1352.83,73.0,2.0,1652.01,1648.2,11.0,0.0
2021-11-14,Azerbaijan,Qatar,2.0,2.0,Friendly,Baku,Azerbaijan,False,1146.87,1158.46,119.0,2.0,1437.73,1445.83,46.0,3.0
2021-11-14,Ghana,South Africa,1.0,0.0,FIFA World Cup qualification,Cape Coast,Ghana,False,1424.87,1411.3,52.0,-1.0,1361.97,1348.6,66.0,-7.0
2021-11-14,Senegal,Congo,2.0,0.0,FIFA World Cup qualification,Thiès,Senegal,False,1564.95,1555.37,20.0,0.0,1228.16,1247.81,97.0,5.0
2021-11-14,Portugal,Serbia,1.0,2.0,FIFA World Cup qualification,Lisbon,Portugal,False,1681.73,1674.9,8.0,1.0,1527.34,1515.97,25.0,-3.0
2021-11-14,Spain,Sweden,1.0,0.0,FIFA World Cup qualification,Seville,Spain,False,1687.66,1673.68,7.0,-1.0,1618.69,1606.03,17.0,-1.0
2021-11-14,Croatia,Russia,1.0,0.0,FIFA World Cup qualification,Split,Croatia,False,1608.84,1608.25,18.0,1.0,1497.45,1475.43,33.0,-4.0
2021-11-14,Armenia,Germany,1.0,4.0,FIFA World Cup qualification,Yerevan,Armenia,False,1257.17,1262.4,89.0,0.0,1642.47,1627.8,12.0,-2.0
2021-11-15,Switzerland,Bulgaria,4.0,0.0,FIFA World Cup qualification,Lucerne,Switzerland,False,1633.8,1622.73,14.0,-1.0,1350.11,1353.93,70.0,0.0
2021-11-15,Scotland,Denmark,2.0,0.0,FIFA World Cup qualification,Glasgow,Scotland,False,1451.37,1435.64,42.0,-3.0,1668.98,1658.49,10.0,0.0
2021-11-15,Poland,Hungary,1.0,2.0,FIFA World Cup qualification,Warsaw,Poland,False,1542.2,1531.82,23.0,-1.0,1449.08,1456.93,43.0,3.0
2021-11-15,San Marino,England,0.0,10.0,FIFA World Cup qualification,Serravalle,San Marino,False,782.71,791.17,210.0,0.0,1750.16,1755.44,5.0,2.0
2021-11-16,Tunisia,Zambia,3.0,1.0,FIFA World Cup qualification,Radès,Tunisia,False,1525.3,1526.87,27.0,2.0,1260.8,1280.19,87.0,2.0
2021-11-16,Morocco,Guinea,3.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False,1513.0,1493.23,29.0,-4.0,1309.15,1326.09,79.0,3.0
2021-11-16,Iraq,South Korea,0.0,3.0,FIFA World Cup qualification,Al Rayyan,Qatar,True,1346.2,1348.83,72.0,0.0,1489.1,1479.41,35.0,-1.0
2021-11-16,Syria,Iran,0.0,3.0,FIFA World Cup qualification,Amman,Jordan,True,1274.72,1296.75,85.0,4.0,1545.02,1538.08,22.0,0.0
2021-11-16,China PR,Australia,1.0,1.0,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,1334.2,1334.52,75.0,0.0,1489.86,1493.99,34.0,2.0
2021-11-16,Vietnam,Saudi Arabia,0.0,1.0,FIFA World Cup qualification,Hanoi,Vietnam,False,1222.9,1244.09,98.0,3.0,1432.21,1406.34,49.0,-7.0
2021-11-16,Oman,Japan,0.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,1314.36,1311.82,77.0,-1.0,1517.69,1520.46,28.0,2.0
2021-11-16,Jamaica,United States,1.0,1.0,FIFA World Cup qualification,Kingston,Jamaica,False,1407.72,1402.39,59.0,0.0,1639.42,1643.1,13.0,0.0
2021-11-16,Canada,Mexico,2.0,1.0,FIFA World Cup qualification,Edmonton,Canada,False,1432.34,1416.23,48.0,-3.0,1672.92,1666.19,9.0,0.0
2021-11-16,Costa Rica,Honduras,2.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,1439.61,1438.29,45.0,1.0,1355.17,1371.61,68.0,5.0
2021-11-16,Finland,France,0.0,2.0,FIFA World Cup qualification,Helsinki,Finland,False,1403.96,1406.92,60.0,5.0,1779.24,1754.31,3.0,-1.0
2021-11-16,Wales,Belgium,1.0,1.0,FIFA World Cup qualification,Cardiff,Wales,False,1566.77,1563.59,19.0,0.0,1832.33,1832.33,1.0,0.0
2021-11-16,Netherlands,Norway,2.0,0.0,FIFA World Cup qualification,Rotterdam,Netherlands,False,1652.01,1648.2,11.0,0.0,1471.62,1461.76,37.0,-2.0
2021-11-16,Bolivia,Uruguay,3.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,False,1309.75,1283.65,78.0,-5.0,1625.67,1645.42,15.0,3.0
2021-11-16,Argentina,Brazil,0.0,0.0,FIFA World Cup qualification,San Juan,Argentina,False,1738.79,1725.31,6.0,0.0,1820.36,1811.73,2.0,0.0
2021-11-16,Chile,Ecuador,0.0,2.0,FIFA World Cup qualification,Santiago,Chile,False,1546.26,1536.53,21.0,-2.0,1416.93,1415.09,55.0,3.0
2021-11-30,Qatar,Bahrain,1.0,0.0,Arab Cup,Al Khor,Qatar,False,1431.01,1437.73,51.0,5.0,1255.75,1250.91,90.0,-1.0
2021-11-30,Tunisia,Mauritania,5.0,1.0,Arab Cup,Al Rayyan,Qatar,True,1512.13,1525.3,29.0,2.0,1190.23,1202.17,103.0,1.0
